restaurant_id,restaurant_name,location,cuisines,estimated_cost_for_two,rating,votes,cuisine_tags,budget_category
rest_006164,Swadisht Inn,Rajajinagar,"Andhra, South Indian, Biryani, North Indian, Mangalorean",700.0,3.5,15,Andhra|South Indian|Biryani|North Indian|Mangalorean,medium
rest_006165,Coastal Fish Land,Bellandur,Mangalorean,700.0,3.5,26,Mangalorean,medium
rest_006166,Hyderabad Biryaani Palace,Bellandur,"Chinese, South Indian, North Indian, Biryani",700.0,3.5,13,Chinese|South Indian|North Indian|Biryani,medium
rest_006167,Urban Grills Restaurant,Whitefield,"Arabian, North Indian, Biryani",700.0,3.5,45,Arabian|North Indian|Biryani,medium
rest_006168,Deccan Spice,Jp Nagar,"North Indian, South Indian, Biryani",750.0,3.5,65,North Indian|South Indian|Biryani,medium
rest_006169,Delicious Desserts,Whitefield,Desserts,750.0,3.5,10,Desserts,medium
rest_006170,Juiced Burger,South Bangalore,Burger,750.0,3.5,5,Burger,medium
rest_006171,Mani's Dum Biryani,Kalyan Nagar,"Biryani, Kebab",750.0,3.5,119,Biryani|Kebab,medium
rest_006172,Makaranda,Yeshwantpur,"North Indian, Chinese, South Indian, Mughlai",750.0,3.5,14,North Indian|Chinese|South Indian|Mughlai,medium
rest_006173,Freshkhilao,Brookefield,"Chinese, North Indian, Biryani, Juices",750.0,3.5,377,Chinese|North Indian|Biryani|Juices,medium
rest_006174,Pizza Hut,Rajajinagar,"Pizza, Fast Food",750.0,3.5,108,Pizza|Fast Food,medium
rest_006175,Chawla's 2 Online.com,Jp Nagar,North Indian,800.0,3.5,5,North Indian,medium
rest_006176,Diletto,Bannerghatta Road,"North Indian, Chinese",800.0,3.5,16,North Indian|Chinese,medium
rest_006177,Flavours Radha Hometel,Whitefield,"North Indian, Continental, Chinese, South Indian",800.0,3.5,185,North Indian|Continental|Chinese|South Indian,medium
rest_006178,Afoozoo - Ginger Hotel,Whitefield,"North Indian, Chinese",800.0,3.5,40,North Indian|Chinese,medium
rest_006179,The Bahubali,Marathahalli,"North Indian, Chinese",800.0,3.5,151,North Indian|Chinese,medium
rest_006180,Daniyal's,Marathahalli,"North Indian, Biryani, Mughlai, Kebab",800.0,3.5,178,North Indian|Biryani|Mughlai|Kebab,medium
rest_006181,Meghana Grand,Whitefield,"Biryani, Andhra",800.0,3.5,131,Biryani|Andhra,medium
rest_006182,China Down Town,Koramangala 4Th Block,Chinese,800.0,3.5,5,Chinese,medium
rest_006183,Hotel Dine City,Hsr,"North Indian, South Indian, Chinese, Arabian",800.0,3.5,83,North Indian|South Indian|Chinese|Arabian,medium
rest_006184,Ritz,Electronic City,"North Indian, Chinese, Thai, Continental",800.0,3.5,43,North Indian|Chinese|Thai|Continental,medium
rest_006185,Gourmet,Electronic City,"North Indian, Chinese, Continental, South Indian",800.0,3.5,12,North Indian|Chinese|Continental|South Indian,medium
rest_006186,Spice Corner,Nagawara,"North Indian, Chinese, Biryani",800.0,3.5,16,North Indian|Chinese|Biryani,medium
rest_006187,Chawla's 2 Online.com,Koramangala 1St Block,North Indian,800.0,3.5,4,North Indian,medium
rest_006188,V.S. Garden Restaurant,Ejipura,"North Indian, Chinese",800.0,3.5,17,North Indian|Chinese,medium
rest_006189,Bufferia Express,East Bangalore,"North Indian, Chinese",800.0,3.5,20,North Indian|Chinese,medium
rest_006190,The Tiny Taproom,Indiranagar,"South Indian, North Indian, Chinese, Continental",800.0,3.5,13,South Indian|North Indian|Chinese|Continental,medium
rest_006191,Alpha - House of Biryani & Tandoor,Whitefield,"Biryani, North Indian, Chinese",800.0,3.5,395,Biryani|North Indian|Chinese,medium
rest_006192,Sizzles,Whitefield,"North Indian, Chinese, Continental",800.0,3.5,11,North Indian|Chinese|Continental,medium
rest_006193,Tandoor Box,Brookefield,"Mughlai, North Indian, Biryani",850.0,3.5,69,Mughlai|North Indian|Biryani,medium
rest_006194,Bakimo,Koramangala 5Th Block,Continental,850.0,3.5,7,Continental,medium
rest_006195,Cafe Coffee Day,Jayanagar,"Cafe, Fast Food",900.0,3.5,7,Cafe|Fast Food,medium
rest_006196,Silver Leaf - Ramee Guestline Hotels,Electronic City,"Continental, Mughlai, North Indian, Chinese",900.0,3.5,17,Continental|Mughlai|North Indian|Chinese,medium
rest_006197,Cafe Coffee Day,Btm,"Cafe, Fast Food",900.0,3.5,44,Cafe|Fast Food,medium
rest_006198,37 China Town,Race Course Road,"Chinese, Thai, North Indian, South Indian, Continental",900.0,3.5,58,Chinese|Thai|North Indian|South Indian|Continental,medium
rest_006199,Breezes - Hotel Pigeon International,Old Airport Road,"North Indian, Continental",900.0,3.5,23,North Indian|Continental,medium
rest_006200,Cafe Coffee Day,Vijay Nagar,"Cafe, Fast Food",900.0,3.5,36,Cafe|Fast Food,medium
rest_006201,Amruth Parkland,Sarjapur Road,"North Indian, Chinese",900.0,3.5,54,North Indian|Chinese,medium
rest_006202,The Onyx - The HHI Select Bengaluru,Jp Nagar,"North Indian, Chinese, Continental",950.0,3.5,177,North Indian|Chinese|Continental,medium
rest_006203,ROYCE' Chocolate,Mg Road,Desserts,1000.0,3.5,6,Desserts,medium
rest_006204,ROYCE' Chocolate,Lavelle Road,Desserts,1000.0,3.5,19,Desserts,medium
rest_006205,Oak Tavern,Whitefield,"Continental, North Indian",1000.0,3.5,9,Continental|North Indian,medium
rest_006206,Urban Spoon Buffet Restaurant,Koramangala 5Th Block,"North Indian, Chinese",1000.0,3.5,32,North Indian|Chinese,medium
rest_006207,The Golden Spoon Restaurant Meat & Wine,Koramangala 7Th Block,"Chinese, North Indian",1000.0,3.5,14,Chinese|North Indian,medium
rest_006208,Foodie Nation,Electronic City,"North Indian, Chinese, Arabian",1000.0,3.5,89,North Indian|Chinese|Arabian,medium
rest_006209,Prestige Estate Club and Resorts,Electronic City,North Indian,1000.0,3.5,10,North Indian,medium
rest_006210,The Maori - Aurick Boutique Hotel,Jp Nagar,"Chinese, North Indian",1000.0,3.5,44,Chinese|North Indian,medium
rest_006211,Global Flavors,Banaswadi,"North Indian, Fast Food, Beverages",1000.0,3.5,131,North Indian|Fast Food|Beverages,medium
rest_006212,Art Cafe,Malleshwaram,Cafe,1000.0,3.5,7,Cafe,medium
rest_006213,SugarLove,Kaggadasapura,Desserts,1000.0,3.5,9,Desserts,medium
rest_006214,Zanzibar - Davanam Sarovar Portico Suites,Btm,Finger Food,1200.0,3.5,39,Finger Food,medium
rest_006215,Brunch & Munch - Hotel Millennium Plaza,Electronic City,"North Indian, Chinese, Mangalorean, Andhra",1200.0,3.5,23,North Indian|Chinese|Mangalorean|Andhra,medium
rest_006216,B52 - Sports Bar,Yeshwantpur,"Continental, American, Chinese, Finger Food",1200.0,3.5,107,Continental|American|Chinese|Finger Food,medium
rest_006217,Sholay - The Barbeque,New Bel Road,"North Indian, Bbq",1200.0,3.5,45,North Indian|Bbq,medium
rest_006218,Mandara - Imera Spa & Resort,Sarjapur Road,"North Indian, South Indian, Chinese",1200.0,3.5,115,North Indian|South Indian|Chinese,medium
rest_006219,Havelli - Chairman's Resort,Sahakara Nagar,"North Indian, Continental, Chinese, Seafood",1250.0,3.5,137,North Indian|Continental|Chinese|Seafood,medium
rest_006220,Thirsty Tiger,Jp Nagar,"Continental, Finger Food",1300.0,3.5,51,Continental|Finger Food,medium
rest_006221,Take 5,Indiranagar,"Chinese, Continental, Steak",1300.0,3.5,10,Chinese|Continental|Steak,medium
rest_006222,Sherlock's Pub,Brookefield,"Continental, North Indian, Chinese",1500.0,3.5,261,Continental|North Indian|Chinese,medium
rest_006223,Trinity Club Lounge,Whitefield,Finger Food,1500.0,3.5,20,Finger Food,medium
rest_006224,Mesa Lounge Bar - Svenska Design Hotel,Electronic City,"North Indian, Pizza, Asian, Italian",1500.0,3.5,49,North Indian|Pizza|Asian|Italian,medium
rest_006225,Gallop Bar - Davanam Sarovar Portico Suites,Koramangala 2Nd Block,Finger Food,1600.0,3.5,8,Finger Food,high
rest_006226,Atomic Lab,Lavelle Road,"Asian, North Indian, Continental",1800.0,3.5,53,Asian|North Indian|Continental,high
rest_006227,The Hub - Ibis Hotel,Richmond Road,"Finger Food, Fast Food, Continental",2200.0,3.5,29,Finger Food|Fast Food|Continental,high
rest_006228,BBCUE Whitefield,Whitefield,Continental,2400.0,3.5,8,Continental,high
rest_006229,Grill 99 - The Ritz-Carlton,Residency Road,"Steak, Mediterranean, Grill",4000.0,3.5,12,Steak|Mediterranean|Grill,high
rest_006230,Dosa Cafe,Vijay Nagar,South Indian,80.0,3.4,7,South Indian,low
rest_006231,AM WOW,Jayanagar,Beverages,100.0,3.4,6,Beverages,low
rest_006232,Davanagere Benne Dose Hut,Banashankari,South Indian,100.0,3.4,10,South Indian,low
rest_006233,Vinay Bhel Corner,Banashankari,Street Food,100.0,3.4,7,Street Food,low
rest_006234,Ambur Star Dum Biryani,Jayanagar,Biryani,100.0,3.4,17,Biryani,low
rest_006235,Sree Ganesha Fruits & Juice,Bannerghatta Road,Juices,100.0,3.4,5,Juices,low
rest_006236,Mr Gola,Bannerghatta Road,Desserts,100.0,3.4,8,Desserts,low
rest_006237,Kolkata Famous Kati Roll,Bellandur,"Fast Food, Rolls",100.0,3.4,7,Fast Food|Rolls,low
rest_006238,Lemon Rice,Ulsoor,South Indian,100.0,3.4,12,South Indian,low
rest_006239,Sri Durga Cane Fresh,Btm,"Juices, Beverages, Fast Food",100.0,3.4,5,Juices|Beverages|Fast Food,low
rest_006240,Chowk Tea Stall,Koramangala 7Th Block,"Street Food, Tea",100.0,3.4,8,Street Food|Tea,low
rest_006241,Arogya,Hsr,"South Indian, North Indian, Chinese",100.0,3.4,9,South Indian|North Indian|Chinese,low
rest_006242,Cake Palace,Indiranagar,Bakery,100.0,3.4,11,Bakery,low
rest_006243,Serenitea4u,Jeevan Bhima Nagar,"Beverages, Fast Food",100.0,3.4,9,Beverages|Fast Food,low
rest_006244,Halli Rotti Manne,Jayanagar,South Indian,100.0,3.4,9,South Indian,low
rest_006245,Sri Venkateshwara Sweets Chats Juice Centre,Hbr Layout,"Beverages, Juices, Street Food",100.0,3.4,5,Beverages|Juices|Street Food,low
rest_006246,Juba Cafe,Kalyan Nagar,Juices,100.0,3.4,13,Juices,low
rest_006247,Hyderbadi Irani Tea,Banaswadi,Beverages,100.0,3.4,10,Beverages,low
rest_006248,Yi Moi Chinese Fast Food,Kalyan Nagar,Chinese,100.0,3.4,5,Chinese,low
rest_006249,B2D Indori Dhaba,Btm,North Indian,100.0,3.4,5,North Indian,low
rest_006250,Shree Saraswathi Sweets Centre,Wilson Garden,"Mithai, Street Food",100.0,3.4,9,Mithai|Street Food,low
rest_006251,Senthur Cafe,Koramangala 7Th Block,"South Indian, Beverages",100.0,3.4,5,South Indian|Beverages,low
rest_006252,Bangarpet Chat Express,Basavanagudi,"Street Food, Fast Food",100.0,3.4,6,Street Food|Fast Food,low
rest_006253,Lassi Stop,Banashankari,"Beverages, Fast Food, Juices",150.0,3.4,12,Beverages|Fast Food|Juices,low
rest_006254,Chats Point,Basavanagudi,"Fast Food, Street Food",150.0,3.4,8,Fast Food|Street Food,low
rest_006255,Arun Ice Cream,Banashankari,"Ice Cream, Desserts",150.0,3.4,7,Ice Cream|Desserts,low
rest_006256,Juice Shop,Jp Nagar,"Juices, Beverages, Ice Cream",150.0,3.4,24,Juices|Beverages|Ice Cream,low
rest_006257,Lassi Cafe,Bannerghatta Road,"Beverages, Ice Cream",150.0,3.4,16,Beverages|Ice Cream,low
rest_006258,Tasty Jigarthanda,Btm,"Beverages, Ice Cream",150.0,3.4,10,Beverages|Ice Cream,low
rest_006259,Indian Kitchen Eateries-IKE,Btm,Fast Food,150.0,3.4,8,Fast Food,low
rest_006260,Kulfi Adda,Bannerghatta Road,"Ice Cream, Desserts",150.0,3.4,5,Ice Cream|Desserts,low
rest_006261,Thrupthi Restaurant,Bannerghatta Road,Kerala,150.0,3.4,15,Kerala,low
rest_006262,Up Shawarma,Bellandur,Arabian,150.0,3.4,13,Arabian,low
rest_006263,Eat N Drinks,Bellandur,"Kerala, Beverages",150.0,3.4,7,Kerala|Beverages,low
rest_006264,Cookie Man,Brigade Road,Bakery,150.0,3.4,36,Bakery,low
rest_006265,Kulfi Point,Indiranagar,Desserts,150.0,3.4,5,Desserts,low
rest_006266,Nawab's Kolkatta Roll,Brigade Road,"Street Food, Rolls",150.0,3.4,4,Street Food|Rolls,low
rest_006267,Up Bhavan,Commercial Street,"Mithai, Street Food",150.0,3.4,6,Mithai|Street Food,low
rest_006268,Delhi Bhavan,Commercial Street,"Street Food, Mithai",150.0,3.4,11,Street Food|Mithai,low
rest_006269,S.M.S.Evening Fast Food,Whitefield,"Biryani, Chinese",150.0,3.4,10,Biryani|Chinese,low
rest_006270,Namma Kadai,Btm,South Indian,150.0,3.4,4,South Indian,low
rest_006271,Thalassery Cafe,Btm,Street Food,150.0,3.4,7,Street Food,low
rest_006272,Bite Sip Repeat,Electronic City,"Fast Food, South Indian, North Indian",150.0,3.4,6,Fast Food|South Indian|North Indian,low
rest_006273,Sriji's Mithai,Electronic City,"Desserts, Mithai",150.0,3.4,5,Desserts|Mithai,low
rest_006274,Cool Break,Electronic City,"Desserts, Fast Food",150.0,3.4,11,Desserts|Fast Food,low
rest_006275,Kalavara,Cv Raman Nagar,"South Indian, Kerala",150.0,3.4,13,South Indian|Kerala,low
rest_006276,Chill Out,Thippasandra,"Beverages, Juices",150.0,3.4,9,Beverages|Juices,low
rest_006277,Halli Mane Rotti,Indiranagar,South Indian,150.0,3.4,8,South Indian,low
rest_006278,Sri Lakshmi Darshini,Thippasandra,"South Indian, North Indian",150.0,3.4,5,South Indian|North Indian,low
rest_006279,Kolkata Famous Kati Rolls,Old Airport Road,"Fast Food, Rolls",150.0,3.4,8,Fast Food|Rolls,low
rest_006280,Durga Sagar,Shanti Nagar,South Indian,150.0,3.4,8,South Indian,low
rest_006281,Hungry Buddies,Btm,North Indian,150.0,3.4,34,North Indian,low
rest_006282,Juice Fresco,Koramangala 4Th Block,Beverages,150.0,3.4,7,Beverages,low
rest_006283,Sri Brahmi Kuteera,Jp Nagar,South Indian,150.0,3.4,0,South Indian,low
rest_006284,The Pakoda Shop,Kalyan Nagar,Street Food,150.0,3.4,12,Street Food,low
rest_006285,Patiala Lassi,Seshadripuram,Beverages,150.0,3.4,7,Beverages,low
rest_006286,HOTEL JANATHA,Majestic,South Indian,150.0,3.4,5,South Indian,low
rest_006287,Chetty's Corner,Rajajinagar,"Fast Food, Burger",150.0,3.4,26,Fast Food|Burger,low
rest_006288,Ali Snacks Point,Malleshwaram,"Chinese, Momos",150.0,3.4,5,Chinese|Momos,low
rest_006289,Dharwad Line Bazar Mishra Pedha,Malleshwaram,Mithai,150.0,3.4,4,Mithai,low
rest_006290,New Bombay Vada Pav,Rajajinagar,Fast Food,150.0,3.4,61,Fast Food,low
rest_006291,Sri Shakti Sweets,Majestic,"Mithai, Street Food",150.0,3.4,9,Mithai|Street Food,low
rest_006292,Kolkata Kati Roll,Sahakara Nagar,Rolls,150.0,3.4,14,Rolls,low
rest_006293,Kolkata Hot Roll,New Bel Road,Rolls,150.0,3.4,4,Rolls,low
rest_006294,Crispy Fried Chicken,Old Airport Road,"Burger, Fast Food",150.0,3.4,12,Burger|Fast Food,low
rest_006295,Dharwad Line Bazar Mishra Pedha,Rajajinagar,Desserts,150.0,3.4,8,Desserts,low
rest_006296,Star Biryani & Kebab Centre,Rajajinagar,"Biryani, Kebab",150.0,3.4,10,Biryani|Kebab,low
rest_006297,Shanthala Icecreams,Rajajinagar,"Ice Cream, Desserts",150.0,3.4,7,Ice Cream|Desserts,low
rest_006298,Lassi Corner,Bellandur,"Beverages, Desserts",150.0,3.4,12,Beverages|Desserts,low
rest_006299,Potato House,Uttarahalli,Street Food,200.0,3.4,9,Street Food,low
rest_006300,VEGeatz,Banashankari,"South Indian, North Indian",200.0,3.4,19,South Indian|North Indian,low
rest_006301,Chetty's Corner,Uttarahalli,"Fast Food, Burger, Pizza",200.0,3.4,30,Fast Food|Burger|Pizza,low
rest_006302,Kababs N Biryani,Banashankari,South Indian,200.0,3.4,22,South Indian,low
rest_006303,Veg By Nature,Jp Nagar,North Indian,200.0,3.4,14,North Indian,low
rest_006304,SR Choco Station,Jp Nagar,Desserts,200.0,3.4,7,Desserts,low
rest_006305,Nandhanus Rasoi,Jayanagar,"Chinese, Rolls, North Indian",200.0,3.4,9,Chinese|Rolls|North Indian,low
rest_006306,BBQ Ride 46,South Bangalore,Bbq,200.0,3.4,7,Bbq,low
rest_006307,TheRiceBowl.In,Btm,"Biryani, North Indian",200.0,3.4,19,Biryani|North Indian,low
rest_006308,Zyksha,South Bangalore,Fast Food,200.0,3.4,9,Fast Food,low
rest_006309,Spicy World,Jp Nagar,North Indian,200.0,3.4,7,North Indian,low
rest_006310,K.C Das,Bannerghatta Road,"Mithai, Street Food",200.0,3.4,8,Mithai|Street Food,low
rest_006311,Chaatimes,Bannerghatta Road,"Street Food, Fast Food",200.0,3.4,8,Street Food|Fast Food,low
rest_006312,Vinaya Cafe,Jayanagar,"South Indian, Street Food, Juices",200.0,3.4,11,South Indian|Street Food|Juices,low
rest_006313,Ambur Dum Biriyani,Bellandur,Biryani,200.0,3.4,12,Biryani,low
rest_006314,Five Star Chicken,Bellandur,"Fast Food, Burger",200.0,3.4,9,Fast Food|Burger,low
rest_006315,Gowdaaa Mane Oota,Bellandur,South Indian,200.0,3.4,7,South Indian,low
rest_006316,#FeelTheROLL,Bellandur,Fast Food,200.0,3.4,7,Fast Food,low
rest_006317,Kriti Dugar,Marathahalli,Desserts,200.0,3.4,5,Desserts,low
rest_006318,Smokin Bites,Sarjapur Road,"North Indian, Chinese",200.0,3.4,20,North Indian|Chinese,low
rest_006319,Rotti Mane,Domlur,South Indian,200.0,3.4,11,South Indian,low
rest_006320,Iyengars' Bakery,Richmond Road,Bakery,200.0,3.4,14,Bakery,low
rest_006321,New Select Hotel,Richmond Road,South Indian,200.0,3.4,5,South Indian,low
rest_006322,Om Sweets & Fast Food,Brookefield,"North Indian, Chinese, Mithai",200.0,3.4,19,North Indian|Chinese|Mithai,low
rest_006323,Lassi Xpress,"Itpl Main Road, Whitefield","Beverages, Sandwich, Desserts",200.0,3.4,7,Beverages|Sandwich|Desserts,low
rest_006324,Chashni Sweets,Whitefield,"Mithai, Street Food",200.0,3.4,8,Mithai|Street Food,low
rest_006325,Kolkata Famous Katti Rolls,Marathahalli,"Fast Food, Rolls",200.0,3.4,8,Fast Food|Rolls,low
rest_006326,Yumlane,Brookefield,"Pizza, Fast Food",200.0,3.4,23,Pizza|Fast Food,low
rest_006327,Nashta Pani -The Gujarat's Special,Marathahalli,"Gujarati, Fast Food",200.0,3.4,83,Gujarati|Fast Food,low
rest_006328,Gelato Italiano,Brookefield,"Ice Cream, Bakery, Desserts",200.0,3.4,5,Ice Cream|Bakery|Desserts,low
rest_006329,Adyar Ananda Bhavan - Sweets,Btm,"Mithai, Desserts",200.0,3.4,6,Mithai|Desserts,low
rest_006330,Samosa King,Btm,Street Food,200.0,3.4,6,Street Food,low
rest_006331,Bhaijaan Barbeques,Koramangala 7Th Block,"Mughlai, Arabian, Bbq",200.0,3.4,6,Mughlai|Arabian|Bbq,low
rest_006332,Tawa,Koramangala 1St Block,North Indian,200.0,3.4,25,North Indian,low
rest_006333,Now Momos,Koramangala 7Th Block,"Chinese, Fast Food, Momos",200.0,3.4,11,Chinese|Fast Food|Momos,low
rest_006334,Kerala Mess,Koramangala 1St Block,Kerala,200.0,3.4,19,Kerala,low
rest_006335,Laddoos,Btm,"Street Food, Mithai",200.0,3.4,280,Street Food|Mithai,low
rest_006336,Nanna Munna,Btm,"North Indian, Chinese",200.0,3.4,8,North Indian|Chinese,low
rest_006337,New Limra Hotel,Btm,"South Indian, Biryani, Fast Food",200.0,3.4,5,South Indian|Biryani|Fast Food,low
rest_006338,Cafe 58,Btm,"Fast Food, Biryani",200.0,3.4,4,Fast Food|Biryani,low
rest_006339,Cafe Bollywood,Jp Nagar,Street Food,200.0,3.4,25,Street Food,low
rest_006340,Goli Vada Pav NO.1,Mg Road,Street Food,200.0,3.4,7,Street Food,low
rest_006341,Ande Ka Funda,Electronic City,"North Indian, Fast Food, Rolls",200.0,3.4,16,North Indian|Fast Food|Rolls,low
rest_006342,Royal Iceberry,Electronic City,Desserts,200.0,3.4,5,Desserts,low
rest_006343,Andhra Mess,Electronic City,South Indian,200.0,3.4,8,South Indian,low
rest_006344,Goli Vada Pav No 1,Electronic City,Street Food,200.0,3.4,7,Street Food,low
rest_006345,Hotel Thalassery,Electronic City,"Kerala, South Indian",200.0,3.4,8,Kerala|South Indian,low
rest_006346,Just One More,Frazer Town,"South Indian, Street Food",200.0,3.4,18,South Indian|Street Food,low
rest_006347,The Breakfeast,Hsr,"Continental, North Indian, South Indian",200.0,3.4,10,Continental|North Indian|South Indian,low
rest_006348,Galli Belly,Domlur,"Sandwich, Rolls",200.0,3.4,8,Sandwich|Rolls,low
rest_006349,Shanthi Sweets & Bakery,Thippasandra,"Mithai, Street Food",200.0,3.4,9,Mithai|Street Food,low
rest_006350,New Udupi Fresh Juice Centre,Cv Raman Nagar,"Juices, Desserts, Fast Food",200.0,3.4,9,Juices|Desserts|Fast Food,low
rest_006351,Cafe Srinidhi,Indiranagar,"South Indian, North Indian, Fast Food, Street Food",200.0,3.4,90,South Indian|North Indian|Fast Food|Street Food,low
rest_006352,Arun Icecreams,Jp Nagar,Ice Cream,200.0,3.4,6,Ice Cream,low
rest_006353,Mother's Rasoi Family Restaurant,Bannerghatta Road,North Indian,200.0,3.4,64,North Indian,low
rest_006354,Dream Scoopers,Kalyan Nagar,"Ice Cream, Desserts",200.0,3.4,16,Ice Cream|Desserts,low
rest_006355,The Shawarma Inc,Koramangala 5Th Block,"Arabian, Fast Food",200.0,3.4,95,Arabian|Fast Food,low
rest_006356,Kettle & Kegs,Hsr,"Tea, Beverages",200.0,3.4,10,Tea|Beverages,low
rest_006357,Kool Joint,Basaveshwara Nagar,"Ice Cream, Juices, Fast Food",200.0,3.4,8,Ice Cream|Juices|Fast Food,low
rest_006358,Gelato Italiano,Rt Nagar,"Ice Cream, Bakery, Desserts",200.0,3.4,17,Ice Cream|Bakery|Desserts,low
rest_006359,Garden Kabab Corner,Yeshwantpur,"North Indian, Chinese",200.0,3.4,7,North Indian|Chinese,low
rest_006360,Anda Special-Pav Bhaji,Yeshwantpur,Fast Food,200.0,3.4,8,Fast Food,low
rest_006361,Kolkata Famous Kati Roll,New Bel Road,Rolls,200.0,3.4,4,Rolls,low
rest_006362,KurryWheels,North Bangalore,"North Indian, Chinese",200.0,3.4,8,North Indian|Chinese,low
rest_006363,Red Kitchen,Jeevan Bhima Nagar,"North Indian, South Indian, Chinese",200.0,3.4,154,North Indian|South Indian|Chinese,low
rest_006364,Santrupthi Khanavalli,Cv Raman Nagar,South Indian,200.0,3.4,4,South Indian,low
rest_006365,Madurai Idly Shop,Old Airport Road,"South Indian, Chinese",200.0,3.4,17,South Indian|Chinese,low
rest_006366,Chai Resto,Jeevan Bhima Nagar,"Fast Food, Tea",200.0,3.4,6,Fast Food|Tea,low
rest_006367,Kolkata Famous Kati Rolls,Frazer Town,"Rolls, Street Food",200.0,3.4,7,Rolls|Street Food,low
rest_006368,Roti's Ghar,Bellandur,"North Indian, Juices",200.0,3.4,11,North Indian|Juices,low
rest_006369,Goli Vada Pav No. 1,Bellandur,Street Food,200.0,3.4,86,Street Food,low
rest_006370,I-Scream'd,Sarjapur Road,Ice Cream,200.0,3.4,6,Ice Cream,low
rest_006371,Kettle & Kegs,Whitefield,"Tea, Beverages",200.0,3.4,17,Tea|Beverages,low
rest_006372,Swadishta,Whitefield,"South Indian, Chinese, North Indian",200.0,3.4,7,South Indian|Chinese|North Indian,low
rest_006373,@99,Whitefield,"Mughlai, Biryani, Chinese, North Indian",200.0,3.4,37,Mughlai|Biryani|Chinese|North Indian,low
rest_006374,Cake Yard,Basavanagudi,Desserts,250.0,3.4,30,Desserts,low
rest_006375,Anda Ka Funda,Jayanagar,"North Indian, Chinese, Rolls",250.0,3.4,89,North Indian|Chinese|Rolls,low
rest_006376,Seven Star,Banashankari,"North Indian, Chinese",250.0,3.4,7,North Indian|Chinese,low
rest_006377,Grand Food,Banashankari,"South Indian, Bakery, Chinese",250.0,3.4,8,South Indian|Bakery|Chinese,low
rest_006378,Srinagar Kabab Corner,Banashankari,North Indian,250.0,3.4,10,North Indian,low
rest_006379,Bikaneri Sweets,Bannerghatta Road,"Mithai, Street Food",250.0,3.4,19,Mithai|Street Food,low
rest_006380,Just Chill,Btm,Beverages,250.0,3.4,54,Beverages,low
rest_006381,Kulkarni's New Uttara Karnataka Food Speciality Stores,Jp Nagar,South Indian,250.0,3.4,6,South Indian,low
rest_006382,Ice Bowl,Bannerghatta Road,"Desserts, Beverages",250.0,3.4,8,Desserts|Beverages,low
rest_006383,Saarangi Express,Jayanagar,"Fast Food, South Indian",250.0,3.4,6,Fast Food|South Indian,low
rest_006384,Raja Bhojaun,Marathahalli,"Chinese, North Indian, South Indian",250.0,3.4,20,Chinese|North Indian|South Indian,low
rest_006385,Sri Jayalakshmi Bakery,Shanti Nagar,"Bakery, Beverages",250.0,3.4,5,Bakery|Beverages,low
rest_006386,Sudhir Vada Pav & Paratha Center,Marathahalli,Street Food,250.0,3.4,11,Street Food,low
rest_006387,Just Parathas,Brookefield,North Indian,250.0,3.4,5,North Indian,low
rest_006388,Chaai Resto,Marathahalli,"Tea, Beverages, Fast Food",250.0,3.4,4,Tea|Beverages|Fast Food,low
rest_006389,Cupcake Bliss,Hsr,Bakery,250.0,3.4,4,Bakery,low
rest_006390,Goodness! Beverages,Koramangala,Beverages,250.0,3.4,4,Beverages,low
rest_006391,Sober Turtle,Koramangala 4Th Block,"Street Food, Sandwich, Beverages",250.0,3.4,39,Street Food|Sandwich|Beverages,low
rest_006392,Two States,Btm,"North Indian, South Indian, Chinese, Street Food",250.0,3.4,5,North Indian|South Indian|Chinese|Street Food,low
rest_006393,Basawa Hotel,Btm,South Indian,250.0,3.4,8,South Indian,low
rest_006394,Barkat,Btm,Kerala,250.0,3.4,5,Kerala,low
rest_006395,Curries 'N' Phulkas,Electronic City,North Indian,250.0,3.4,6,North Indian,low
rest_006396,Choconut Cafe,Electronic City,"Fast Food, Beverages",250.0,3.4,6,Fast Food|Beverages,low
rest_006397,Afrina's Kitchen,Kammanahalli,"Fast Food, Desserts",250.0,3.4,9,Fast Food|Desserts,low
rest_006398,Kalpanar Rannaghar,Ejipura,"North Indian, Bengali, Chinese",250.0,3.4,8,North Indian|Bengali|Chinese,low
rest_006399,Moradabadi Special Biryani,Hsr,Biryani,250.0,3.4,6,Biryani,low
rest_006400,Pathaan Sir,Indiranagar,"Fast Food, Rolls, Momos",250.0,3.4,155,Fast Food|Rolls|Momos,low
rest_006401,S R Kabab Corner,Old Madras Road,"North Indian, Chinese",250.0,3.4,6,North Indian|Chinese,low
rest_006402,Sri Sapana Dhaba,Btm,North Indian,250.0,3.4,9,North Indian,low
rest_006403,CHAATter Box,Kumaraswamy Layout,"South Indian, Chinese, North Indian",250.0,3.4,9,South Indian|Chinese|North Indian,low
rest_006404,Art of Biryani & Curries,Rammurthy Nagar,Biryani,250.0,3.4,9,Biryani,low
rest_006405,Lassi Corner,Kalyan Nagar,"Beverages, Sandwich",250.0,3.4,19,Beverages|Sandwich,low
rest_006406,7 Spice,Banaswadi,"Biryani, Chinese",250.0,3.4,5,Biryani|Chinese,low
rest_006407,Yum Tum,Domlur,"Salad, Greek, Mediterranean",250.0,3.4,7,Salad|Greek|Mediterranean,low
